Timestamp,FPS,Angle
1773396152.796,27.9,107.93
1773396152.826,32.9,111.00
1773396152.896,14.4,118.55
1773396152.930,28.9,121.85
1773396152.970,25.4,124.48
1773396152.997,36.9,128.15
1773396153.073,13.1,137.23
1773396153.100,37.5,141.09
1773396153.138,26.5,145.17
1773396153.201,15.9,155.15
1773396153.227,38.5,160.36
1773396153.258,31.7,164.24
1773396153.297,26.0,167.87
1773396153.365,14.7,173.34
1773396153.432,15.0,175.15
1773396153.462,33.0,173.00
1773396153.493,32.6,170.94
1773396153.533,25.0,170.70
1773396153.604,14.0,170.85
1773396153.628,41.8,170.17
1773396153.662,29.3,169.43
1773396153.706,22.9,171.05
1773396153.734,35.9,173.29
1773396153.764,33.1,174.11
1773396153.806,23.9,174.28
1773396153.839,30.4,173.19
1773396153.871,30.7,173.26
1773396153.895,42.7,172.94
1773396153.927,30.7,172.45
1773396154.031,9.6,172.17
1773396154.101,14.4,170.40
1773396154.163,16.2,170.67
1773396154.268,9.4,168.15
1773396154.326,17.3,171.46
1773396154.434,9.2,172.73
1773396154.463,34.8,173.09
1773396154.567,9.6,169.02
1773396154.596,34.4,165.71
1773396154.631,28.5,161.40
1773396154.665,29.2,157.26
1773396154.698,31.1,154.39
1773396154.798,10.0,142.94
1773396154.835,26.8,136.78
1773396154.997,6.2,119.16
1773396155.034,26.6,115.41
1773396155.083,20.6,113.55
1773396155.108,39.7,110.78
1773396155.136,35.7,108.15
1773396155.167,32.1,105.80
1773396155.203,28.0,102.39
1773396155.246,23.3,100.14
1773396155.270,40.7,99.39
1773396155.304,30.2,97.47
1773396155.362,17.0,94.70
1773396155.735,2.7,90.57
1773396155.766,32.5,90.89
1773396155.804,26.0,90.50
1773396155.835,32.0,90.57
1773396156.037,5.0,93.15
1773396156.131,10.7,98.35
1773396156.563,2.3,133.27
1773396156.627,15.6,140.53
1773396156.702,13.3,143.59
1773396156.729,37.7,147.45
1773396156.762,29.8,152.98
1773396156.793,32.6,155.95
1773396156.862,14.5,160.54
1773396156.960,10.2,167.02
1773396157.031,14.1,170.80
1773396157.065,29.5,172.56
1773396157.098,29.9,173.80
1773396157.131,30.0,174.35
1773396157.165,29.4,174.34
1773396157.195,33.9,174.88
1773396157.232,27.1,174.98
1773396157.263,32.4,173.97
1773396157.293,32.4,173.20
1773396157.336,23.3,172.71
1773396157.364,36.7,172.30
1773396157.408,22.7,171.77
1773396157.430,44.3,172.02
1773396157.460,33.6,171.75
1773396157.501,24.2,171.47
1773396157.540,26.0,171.38
1773396157.567,36.7,171.95
1773396157.637,14.2,173.20
1773396157.700,16.0,173.87
1773396157.734,29.5,172.54
1773396157.766,31.3,171.30
1773396157.794,35.6,171.08
1773396157.832,26.2,169.10
1773396157.863,32.1,166.97
1773396157.901,26.3,163.74
1773396157.940,25.9,159.48
1773396157.963,42.6,153.83
1773396158.007,22.6,148.91
1773396158.042,29.1,143.81
1773396158.066,41.6,142.02
1773396158.099,30.1,139.82
1773396158.137,26.2,135.68
1773396158.302,6.1,119.40
1773396158.395,10.8,108.39
1773396158.465,14.2,102.08
1773396158.511,21.7,99.19
1773396158.534,43.4,95.27
1773396158.566,31.1,93.72
1773396159.204,1.6,87.44
1773396159.235,31.8,88.36
1773396159.271,28.1,89.56
1773396159.303,30.7,90.94
1773396159.355,19.4,93.12
1773396159.379,42.4,94.90
1773396159.401,44.4,95.95
1773396159.442,24.3,97.21
1773396159.471,34.2,98.24
1773396159.497,38.9,102.85
1773396159.532,28.5,106.80
1773396159.631,10.1,115.80
1773396159.798,6.0,131.86
1773396160.065,3.7,159.52
1773396160.108,23.2,163.67
1773396160.137,34.3,165.97
1773396160.266,7.7,175.43
1773396160.300,29.7,177.71
1773396160.333,30.6,178.43
1773396160.377,22.3,178.90
1773396160.401,43.2,179.15
1773396160.479,12.7,177.63
1773396160.504,40.1,176.96
1773396160.544,25.1,174.63
1773396160.574,33.5,173.98
1773396160.671,10.4,173.70
1773396160.701,33.1,173.81
1773396160.742,24.3,173.58
1773396160.948,4.8,172.31
1773396160.977,34.3,173.24
1773396161.007,33.3,173.59
1773396161.034,38.0,173.26
1773396161.099,15.3,171.47
1773396161.130,32.5,172.12
1773396161.179,20.3,168.73
1773396161.203,41.3,165.22
1773396161.232,35.4,160.88
1773396161.507,3.6,117.76
1773396161.563,17.7,109.26
1773396161.684,8.2,96.08
1773396161.708,42.5,91.88
1773396161.731,42.2,90.31
1773396161.772,24.6,87.17
1773396161.832,16.6,84.19
1773396161.866,29.6,84.58
1773396162.003,7.3,84.42
1773396162.032,34.9,85.63
1773396162.080,20.9,84.74
1773396162.105,39.6,85.64
1773396162.131,38.9,87.03
1773396162.169,25.7,86.99
1773396162.207,26.4,87.91
1773396162.238,32.4,88.14
1773396162.267,34.5,89.05
1773396162.302,28.9,92.64
1773396162.335,30.0,97.21
1773396162.366,32.7,102.28
1773396162.417,19.4,106.78
1773396191.169,0.0,162.45
1773396191.197,35.7,165.21
1773396191.222,39.8,165.75
1773396191.255,30.0,163.01
1773396191.279,42.4,161.85
1773396191.302,42.8,162.93
1773396191.325,44.4,162.84
1773396191.348,42.6,163.61
1773396191.373,41.1,163.93
1773396191.399,37.4,164.02
1773396191.423,41.9,164.84
1773396191.446,43.5,165.33
1773396191.471,40.4,165.64
1773396191.495,41.5,166.88
1773396191.519,42.2,167.25
1773396191.542,42.4,167.22
1773396191.566,41.7,167.77
1773396191.596,33.8,167.95
1773396191.635,25.3,167.80
1773396191.659,43.3,167.68
1773396191.692,30.2,167.40
1773396191.729,26.6,167.55
1773396191.759,33.4,166.56
1773396191.797,26.2,166.58
1773396191.826,35.6,166.76
1773396191.857,31.6,166.89
1773396191.899,24.0,166.46
1773396191.961,16.2,166.38
1773396191.994,30.2,165.78
1773396192.027,30.3,164.51
1773396192.061,29.0,163.76
1773396192.100,25.5,163.82
1773396192.126,38.4,163.43
1773396192.157,33.0,163.07
1773396192.189,30.5,163.04
1773396192.238,20.6,162.96
1773396192.268,33.6,163.00
1773396192.292,41.1,162.75
1773396192.330,26.3,163.29
1773396192.363,30.5,163.24
1773396192.399,27.5,163.32
1773396192.426,37.0,163.34
1773396192.457,31.8,163.34
1773396192.497,25.4,163.37
1773396192.530,30.4,163.40
1773396192.566,27.5,163.44
1773396192.606,25.4,163.46
1773396192.633,36.7,163.80
1773396192.660,36.4,163.99
1773396192.698,26.5,163.94
1773396192.728,32.8,163.88
1773396192.759,32.8,163.84
1773396192.799,25.2,163.54
1773396192.825,37.8,163.58
1773396192.863,26.1,163.92
1773396192.895,31.9,163.84
1773396192.929,29.0,163.84
1773396192.959,33.8,163.60
1773396192.991,30.8,163.49
1773396193.029,26.7,163.89
1773396193.060,32.0,164.50
1773396193.107,21.5,165.19
1773396193.135,35.0,165.32
1773396193.166,32.1,166.97
1773396193.199,31.0,167.43
1773396193.232,30.3,167.50
1773396193.270,26.3,167.53
1773396193.295,40.0,167.22
1773396193.326,31.8,167.60
1773396193.362,27.6,167.00
1773396193.396,29.2,166.69
1773396193.430,29.5,165.89
1773396193.460,34.0,165.62
1773396193.495,28.8,166.64
1773396193.529,29.3,165.88
1773396193.559,33.3,164.48
1773396193.605,21.6,164.10
1773396193.628,42.7,163.84
1773396193.661,30.7,163.64
1773396193.699,26.6,163.60
1773396193.725,37.6,163.21
1773396193.764,25.7,162.96
1773396193.794,33.4,162.89
1773396193.829,28.8,162.62
1773396193.860,31.4,162.41
1773396193.895,29.2,162.24
1773396193.929,29.2,162.22
1773396193.958,34.9,162.04
1773396193.996,26.1,161.85
1773396194.034,26.4,161.77
1773396194.059,40.3,161.89
1773396194.108,20.1,161.82
1773396194.131,44.0,161.82
1773396194.265,7.5,161.84
1773396194.295,33.8,162.16
1773396194.363,14.6,162.32
1773396194.390,37.4,162.46
1773396194.430,25.3,162.26
1773396194.496,15.1,162.51
1773396194.528,31.2,162.61
1773396194.557,34.2,162.77
